CustomerID,Revenue,Quantity,InvoiceNo
17765.0,367.63,143,3
17767.0,271.2,128,1
17768.0,2081.9,1122,3
17769.0,3957.43,1850,10
17770.0,1143.27,365,5
17771.0,245.81,287,2
17772.0,173.45,55,2
17774.0,1213.73,508,4
17775.0,56.4,72,1
17777.0,647.56,501,3
17779.0,650.32,396,3
17781.0,188.02,34,2
17783.0,283.47,354,2
17785.0,131.94,67,1
17786.0,266.85,195,2
17787.0,1817.54,896,4
17788.0,1117.9,211,2
17789.0,225.9,74,1
17790.0,1964.3,835,14
17791.0,106.1,46,1
17793.0,300.34,226,1
17795.0,342.83,305,2
17796.0,690.0,176,4
17797.0,780.43,498,3
17799.0,3039.17,1753,10
17800.0,1187.21,732,9
17802.0,1285.04,752,3
17805.0,512.31,478,1
17806.0,546.04,727,1
17809.0,5411.91,2057,12
17811.0,7761.82,4146,39
17812.0,699.81,329,4
17813.0,1698.07,752,5
17816.0,36.56,30,4
17817.0,387.68,67,3
17819.0,3704.87,1031,7
17824.0,298.4,408,1
17827.0,1987.33,1240,5
17828.0,1820.09,667,4
17829.0,889.24,496,1
17830.0,398.7,92,3
17831.0,35.400000000000006,12,1
17832.0,155.37,208,1
17835.0,342.24,344,3
17836.0,110.21000000000001,88,1
17837.0,1541.23,510,8
17838.0,2720.8,1831,5
17839.0,318.15,257,1
17841.0,40519.84,22834,124
17843.0,205.48,113,1
17844.0,51.559999999999995,52,1
17846.0,2033.1,1,1
17848.0,901.1999999999999,398,9
17849.0,605.8000000000001,114,4
17850.0,5391.21,1733,34
17852.0,114.34,53,2
17854.0,311.26,84,2
17855.0,208.97,197,1
17856.0,1418.03,842,4
17857.0,26879.04,19256,23
17858.0,5140.66,2694,12
17859.0,141.92000000000002,102,1
17860.0,226.45000000000002,93,1
17861.0,2097.88,1985,8
17862.0,330.9,100,1
17863.0,3160.0,2638,6
17864.0,554.85,706,3
17865.0,10526.32,5757,20
17866.0,329.65,174,1
17867.0,1157.8700000000001,508,6
17869.0,428.18,111,5
17870.0,1865.89,1351,12
17871.0,155.9,182,1
17873.0,1848.96,1035,5
17874.0,683.46,221,6
17877.0,237.61,98,1
17878.0,379.45,401,1
17879.0,178.51999999999998,45,1
17880.0,458.92,314,1
17881.0,133.35000000000002,32,1
17883.0,664.34,374,4
17884.0,695.0699999999999,817,4
17885.0,156.34,110,1
17886.0,869.28,469,3
17887.0,111.35,30,1
17888.0,716.0,973,8
17889.0,201.37,77,2
17890.0,586.89,402,2
17891.0,203.85999999999999,393,1
17892.0,244.1,109,3
17893.0,107.21,149,1
17894.0,1118.96,404,8
17895.0,95.45,127,1
17896.0,256.32,288,1
17897.0,541.8100000000001,222,3
17898.0,152.06,190,2
17899.0,154.55,170,1
17900.0,112.19999999999999,73,2
17901.0,110.38,24,1
17904.0,181.07,59,1
17905.0,798.99,406,4
17906.0,72.9,26,1
17908.0,232.03,169,1
17911.0,366.23,223,1
17912.0,310.06,184,5
17913.0,408.65,288,2
17914.0,329.36,457,1
17917.0,335.03,184,3
17919.0,1304.04,756,1
17920.0,4119.5,2473,17
17921.0,820.23,425,4
17923.0,207.50000000000003,50,1
17924.0,2962.5,1160,7
17925.0,244.08,72,1
17926.0,397.29,306,2
17928.0,212.54,140,2
17929.0,843.0,108,4
17930.0,1740.48,1594,5
17931.0,408.36,249,2
17932.0,1331.57,789,3
17934.0,704.25,478,2
17935.0,145.79,82,2
17936.0,380.13,257,1
17937.0,4301.22,1754,7
17939.0,99.14,40,1
17940.0,4020.04,9323,10
17941.0,304.56,252,1
17942.0,77.50000000000001,38,1
17946.0,149.57999999999998,75,2
17947.0,176.68,168,1
17948.0,358.56000000000006,144,1
17949.0,58510.48,30546,45
17950.0,482.2,366,3
17951.0,1008.5400000000001,616,3
17954.0,2314.13,2221,12
17955.0,557.3,273,4
17956.0,12.75,1,1
17957.0,111.68,287,1
17958.0,508.4599999999999,84,1
17960.0,73.78,41,1
17961.0,1296.44,560,39
17962.0,102.41,127,1
17964.0,463.21,294,2
17965.0,2599.19,1532,14
17966.0,1098.43,2571,5
17967.0,112.27,73,1
17968.0,265.1,151,1
17969.0,228.2,152,2
17970.0,562.79,513,1
17972.0,135.19,36,1
17973.0,337.04,176,1
17974.0,703.99,500,3
17975.0,4483.26,1565,13
17976.0,321.79,93,1
17977.0,288.14,342,1
17978.0,300.91999999999996,499,1
17979.0,732.41,383,4
17980.0,811.45,682,3
17984.0,152.68,98,1
17985.0,631.35,171,1
17986.0,20.8,10,1
17987.0,198.57,261,1
17988.0,201.12,43,7
17990.0,630.84,414,3
17991.0,93.35,25,2
17994.0,674.89,495,4
17995.0,76.1,133,1
17997.0,1962.46,2273,8
17999.0,380.39,219,2
18001.0,415.13,362,2
18004.0,157.92,75,1
18005.0,226.47,86,2
18006.0,444.68,220,1
18008.0,2116.19,1581,9
18009.0,247.39,125,1
18010.0,174.8,60,1
18011.0,102.78999999999999,71,1
18013.0,187.29,285,2
18014.0,162.22,66,1
18015.0,120.03,157,1
18016.0,1477.66,1027,5
18017.0,523.0,300,3
18018.0,122.14,55,2
18019.0,38.45,7,1
18022.0,612.72,703,1
18024.0,389.78,184,2
18027.0,115.31,78,1
18030.0,230.64999999999998,67,2
18032.0,73.5,42,1
18033.0,93.82000000000001,252,1
18034.0,418.68,559,2
18035.0,713.89,584,3
18036.0,403.12,232,3
18037.0,70.02,20,6
18040.0,357.20000000000005,148,2
18041.0,4097.37,3758,21
18042.0,165.04999999999998,33,1
18043.0,529.29,265,3
18044.0,2088.6,1033,10
18045.0,178.34,138,1
18048.0,172.29000000000002,127,2
18050.0,74.4,40,1
18053.0,300.02,302,1
18055.0,6761.34,2452,10
18056.0,363.65,211,1
18058.0,170.16,88,1
18059.0,306.46,263,3
18061.0,2119.41,955,10
18062.0,720.52,396,3
18064.0,814.0,384,2
18065.0,2392.83,1027,14
18066.0,318.0,108,1
18067.0,396.33,189,1
18068.0,101.69999999999999,6,1
18069.0,2009.24,1296,5
18071.0,453.0,260,2
18072.0,247.44,288,1
18073.0,3859.82,3102,12
18074.0,489.6,190,1
18075.0,2611.75,1464,10
18077.0,2584.41,1839,11
18078.0,336.13,145,2
18079.0,3613.15,7347,4
18080.0,1231.5,642,2
18081.0,343.45,195,3
18082.0,680.84,608,1
18084.0,90.47999999999999,312,1
18085.0,689.95,265,2
18086.0,101.34,106,1
18087.0,4055.7199999999993,3907,2
18088.0,166.03,107,1
18092.0,9068.26,4252,11
18093.0,2106.52,1392,4
18094.0,3017.3,2518,7
18095.0,580.0500000000001,419,2
18096.0,849.06,788,3
18097.0,2662.4,1662,6
18099.0,168.31,149,1
18101.0,222.4,87,2
18102.0,259657.3,64124,60
18104.0,754.64,362,1
18105.0,113.48000000000002,46,1
18106.0,421.9,126,1
18108.0,271.0,84,1
18109.0,8004.92,4230,26
18110.0,198.8,72,1
18112.0,352.69,255,2
18113.0,76.32000000000001,72,1
18114.0,220.1,55,1
18116.0,1403.1100000000001,837,8
18117.0,315.65,605,1
18118.0,5625.08,2865,26
18119.0,180.7,124,1
18120.0,111.15,31,1
18121.0,653.3,438,2
18122.0,1793.06,1225,6
18123.0,574.4399999999999,582,2
18125.0,1131.75,800,4
18126.0,200.92000000000002,135,1
18127.0,347.08,187,3
18129.0,112.55000000000001,48,1
18130.0,1059.39,824,3
18133.0,931.4999999999999,1350,1
18135.0,681.9100000000001,349,5
18136.0,784.33,379,3
18138.0,152.65,38,1
18139.0,8438.34,5557,6
18142.0,1019.52,1276,2
18143.0,1000.16,570,2
18144.0,2888.75,1343,12
18145.0,2861.55,2625,4
18146.0,160.35000000000002,153,2
18147.0,179.33999999999997,203,2
18149.0,612.0799999999999,310,3
18150.0,566.58,332,3
18151.0,653.35,355,2
18154.0,399.19,255,2
18155.0,371.62,266,3
18156.0,675.64,283,2
18158.0,453.4,354,2
18159.0,530.15,139,1
18160.0,638.0600000000001,294,2
18161.0,1618.69,812,5
18164.0,399.65000000000003,184,1
18165.0,302.46000000000004,254,1
18167.0,1384.8600000000001,382,3
18168.0,1160.04,592,6
18169.0,202.65,61,1
18170.0,980.31,409,3
18171.0,1231.31,481,5
18172.0,7561.68,3184,20
18173.0,2106.84,1220,4
18174.0,104.0,50,1
18176.0,476.35,283,1
18177.0,1340.8700000000001,709,6
18178.0,1590.81,983,4
18179.0,1793.17,1360,6
18180.0,1843.75,1721,6
18181.0,366.85,133,1
18183.0,632.07,371,2
18184.0,49.8,60,1
18185.0,304.25,183,1
18188.0,2001.04,1168,3
18189.0,1090.24,566,2
18190.0,284.46000000000004,140,2
18191.0,207.79999999999998,140,1
18192.0,957.97,339,1
18193.0,243.76,124,1
18194.0,973.8399999999999,632,1
18196.0,686.63,431,2
18198.0,5425.56,4074,17
18200.0,150.35,104,1
18202.0,1396.99,581,3
18203.0,160.42000000000002,43,1
18204.0,1975.35,1190,3
18205.0,517.36,192,2
18209.0,139.10000000000002,58,1
18210.0,2621.38,1398,6
18211.0,600.07,359,5
18212.0,216.07,92,1
18213.0,232.48000000000002,232,1
18215.0,299.34000000000003,118,1
18216.0,481.75,200,1
18217.0,621.75,491,2
18218.0,641.92,536,2
18219.0,2069.77,885,10
18220.0,305.28000000000003,288,1
18221.0,1041.61,791,5
18222.0,443.0,335,1
18223.0,6484.54,2948,14
18224.0,158.95000000000002,69,1
18225.0,5504.96,3242,12
18226.0,5228.05,3466,11
18227.0,93.75,21,1
18228.0,779.9,238,2
18229.0,7276.900000000001,2488,20
18230.0,2810.2000000000003,1316,7
18231.0,2071.77,819,5
18232.0,592.97,302,4
18233.0,440.0,4,1
18235.0,1796.48,1578,3
18236.0,882.24,403,6
18237.0,987.1,622,5
18239.0,1561.6100000000001,795,5
18240.0,422.58,126,1
18241.0,2073.09,1051,17
18242.0,2232.4900000000002,1017,4
18245.0,2567.06,1788,7
18246.0,596.1,166,2
18248.0,804.02,511,2
18249.0,95.34,128,1
18250.0,349.27,199,1
18251.0,4314.72,7824,1
18252.0,518.27,234,2
18255.0,103.3,74,1
18257.0,2337.63,1041,8
18259.0,2338.6000000000004,714,3
18260.0,2628.35,1475,6
18261.0,324.24,146,2
18262.0,149.48,182,1
18263.0,1213.1599999999999,1468,3
18265.0,801.51,311,2
18268.0,25.5,2,1
18269.0,168.6,76,1
18270.0,283.15,101,2
18272.0,3078.58,2050,6
18273.0,204.0,80,3
18274.0,175.92,88,1
18276.0,335.86,186,1
18277.0,110.38,68,1
18278.0,173.9,66,1
18280.0,180.60000000000002,45,1
18281.0,80.82,54,1
18282.0,178.05,103,2
18283.0,2045.53,1357,16
18287.0,1837.28,1586,3
