CustomerID,Total_Revenue,Total_Orders,Total_Units,First_Purchase,Last_Purchase,AOV,Revenue_Rank,Cumulative_Revenue,Cumulative_Revenue_%,Customer_%
15144.0,6580.44,17,3050,2011-01-31 13:17:00,2011-12-01 15:12:00,387.0847058823529,185,4285997.38,48.22658532189554,4.263655220096797
12472.0,6572.11,7,4148,2010-12-05 14:19:00,2011-11-07 14:01:00,938.8728571428571,186,4292569.49,48.30053553594348,4.286702005070293
17338.0,6493.54,8,3059,2010-12-13 12:57:00,2011-11-22 14:23:00,811.6925,187,4299063.03,48.37360167040088,4.3097487900437885
18223.0,6484.54,14,2948,2010-12-16 16:42:00,2011-12-05 09:11:00,463.18142857142857,188,4305547.57,48.446566535718475,4.332795575017285
15694.0,6479.4,14,1677,2010-12-02 07:49:00,2011-12-09 09:44:00,462.8142857142857,189,4312026.970000001,48.51947356510511,4.355842359990781
13225.0,6463.84,7,3416,2010-12-13 09:49:00,2011-12-06 13:29:00,923.4057142857143,190,4318490.8100000005,48.59220551140114,4.378889144964278
13102.0,6424.09,24,4204,2010-12-09 13:38:00,2011-12-08 12:52:00,267.67041666666665,191,4324914.9,48.664490185663006,4.401935929937774
12431.0,6419.95,15,2908,2010-12-01 10:03:00,2011-11-04 11:55:00,427.99666666666667,192,4331334.850000001,48.736728276120566,4.42498271491127
16814.0,6416.7,21,2697,2010-12-05 11:45:00,2011-11-25 13:27:00,305.5571428571428,193,4337751.550000001,48.808929797166535,4.4480294998847665
13871.0,6403.25,13,2806,2011-02-04 09:30:00,2011-11-17 10:49:00,492.5576923076923,194,4344154.800000001,48.880979977109114,4.471076284858262
12359.0,6310.03,4,1609,2011-01-12 12:43:00,2011-10-13 12:47:00,1577.5075,195,4350464.830000001,48.9519812338058,4.494123069831758
13668.0,6309.83,21,3722,2010-12-12 12:35:00,2011-12-07 12:11:00,300.46809523809526,196,4356774.660000001,49.02298024007717,4.517169854805254
13709.0,6307.650000000001,13,3508,2011-01-28 14:57:00,2011-12-06 10:28:00,485.2038461538462,197,4363082.310000001,49.093954716712446,4.540216639778751
15005.0,6295.37,28,4230,2010-12-08 14:36:00,2011-11-24 12:25:00,224.83464285714285,198,4369377.680000002,49.16479101723251,4.563263424752248
16126.0,6287.77,4,2125,2011-02-16 11:18:00,2011-11-10 16:03:00,1571.9425,199,4375665.450000001,49.235541801590074,4.5863102097257435
17315.0,6281.23,38,3863,2010-12-17 12:24:00,2011-12-08 12:15:00,165.29552631578946,200,4381946.680000002,49.30621899703937,4.609356994699239
14057.0,6211.66,17,4873,2010-12-14 12:11:00,2011-11-16 10:32:00,365.39176470588234,201,4388158.340000002,49.37611338203795,4.632403779672735
12357.0,6207.67,1,2708,2011-11-06 16:07:00,2011-11-06 16:07:00,6207.67,202,4394366.010000002,49.445962871051215,4.655450564646232
14060.0,6140.42,19,5386,2010-12-02 12:11:00,2011-12-05 12:29:00,323.18,203,4400506.430000002,49.51505565454756,4.678497349619728
13418.0,6127.43,18,3918,2010-12-02 10:45:00,2011-11-28 10:23:00,340.4127777777778,204,4406633.860000001,49.58400227291879,4.701544134593224
15939.0,6115.01,15,4728,2011-01-12 12:43:00,2011-09-11 11:30:00,407.6673333333334,205,4412748.870000001,49.65280913987707,4.724590919566721
17509.0,6083.64,8,3512,2011-10-07 13:14:00,2011-10-13 10:26:00,760.455,206,4418832.510000001,49.7212630276225,4.7476377045402165
14735.0,6065.69,32,2264,2010-12-16 16:05:00,2011-12-06 12:09:00,189.5528125,207,4424898.200000001,49.789514939694634,4.770684489513713
13097.0,6003.22,10,2360,2010-12-14 15:13:00,2011-11-07 10:43:00,600.322,208,4430901.420000001,49.85706393141523,4.793731274487209
12637.0,6002.9,8,2994,2011-01-20 10:47:00,2011-10-03 13:46:00,750.3625,209,4436904.320000001,49.9246093224553,4.816778059460705
14101.0,5976.79,6,6942,2011-01-17 13:09:00,2011-09-27 12:28:00,996.1316666666667,210,4442881.110000001,49.99186092046865,4.839824844434201
15382.0,5955.71,6,4012,2011-02-17 12:01:00,2011-11-25 10:58:00,992.6183333333333,211,4448836.820000001,50.058875323652316,4.862871629407698
14944.0,5900.25,12,2815,2011-02-16 12:47:00,2011-11-10 09:10:00,491.6875,212,4454737.070000001,50.12526568389224,4.8859184143811945
13209.0,5891.61,8,4253,2010-12-13 10:31:00,2011-11-09 13:54:00,736.45125,213,4460628.680000002,50.19155882575793,4.90896519935469
13534.0,5870.08,25,2961,2010-12-16 15:23:00,2011-12-07 14:52:00,234.8032,214,4466498.760000002,50.25760970933695,4.932011984328186
14505.0,5859.43,8,2739,2010-12-12 16:14:00,2011-11-22 15:45:00,732.42875,215,4472358.190000001,50.32354075776719,4.955058769301682
14415.0,5855.57,13,2996,2010-12-14 13:31:00,2011-12-08 14:38:00,450.42846153846153,216,4478213.760000002,50.38942837298859,4.978105554275179
13050.0,5836.86,17,3748,2010-12-08 09:30:00,2011-11-25 09:18:00,343.3447058823529,217,4484050.620000002,50.45510546092045,5.001152339248675
12720.0,5781.73,25,4672,2010-12-05 15:21:00,2011-12-07 08:03:00,231.26919999999998,218,4489832.350000002,50.52016221911034,5.024199124222171
15218.0,5756.89,11,3329,2011-01-25 11:20:00,2011-11-29 11:48:00,523.3536363636364,219,4495589.240000002,50.58493947447435,5.0472459091956665
17686.0,5739.46,7,2478,2011-02-10 10:18:00,2011-12-02 15:39:00,819.9228571428572,220,4501328.700000002,50.649520605270936,5.070292694169163
13316.0,5732.93,4,5508,2011-03-30 13:01:00,2011-11-02 13:40:00,1433.2325,221,4507061.630000002,50.71402825968052,5.09333947914266
13178.0,5725.47,11,3570,2010-12-14 12:22:00,2011-11-13 16:14:00,520.4972727272727,222,4512787.1000000015,50.77845197322534,5.116386264116156
16553.0,5719.82,12,4600,2010-12-14 13:58:00,2011-06-29 15:42:00,476.65166666666664,223,4518506.920000002,50.842812112254606,5.139433049089652
13468.0,5704.97,37,2589,2010-12-01 15:08:00,2011-12-08 10:39:00,154.1883783783784,224,4524211.8900000015,50.90700515720319,5.162479834063148
14110.0,5683.15,12,2457,2011-03-18 09:59:00,2011-12-06 12:26:00,473.5958333333333,225,4529895.040000002,50.97095268074838,5.1855266190366445
17716.0,5655.99,11,3072,2011-03-17 10:38:00,2011-11-17 12:00:00,514.180909090909,226,4535551.030000002,51.034594596533864,5.20857340401014
13004.0,5655.91,18,4822,2010-12-17 08:20:00,2011-11-28 11:27:00,314.21722222222223,227,4541206.940000002,51.09823561214923,5.231620188983637
17049.0,5655.03,9,2673,2011-03-09 08:33:00,2011-12-07 10:48:00,628.3366666666666,228,4546861.9700000025,51.16186672589315,5.254666973957133
18118.0,5625.08,26,2865,2010-12-05 12:13:00,2011-11-29 11:32:00,216.34923076923076,229,4552487.050000003,51.22516083844402,5.277713758930629
17757.0,5593.39,30,3318,2010-12-02 17:17:00,2011-12-08 15:31:00,186.44633333333334,230,4558080.440000002,51.2880983711015,5.300760543904126
12839.0,5591.42,14,3807,2010-12-07 15:48:00,2011-12-07 12:33:00,399.38714285714286,231,4563671.860000002,51.35101373706949,5.3238073288776215
12481.0,5579.82,10,3294,2010-12-09 10:13:00,2011-11-17 08:29:00,557.982,232,4569251.6800000025,51.4137985783684,5.346854113851117
14688.0,5579.1,21,3584,2010-12-01 09:37:00,2011-12-02 12:26:00,265.6714285714286,233,4574830.780000002,51.476575318136106,5.369900898824613
14049.0,5578.72,4,3808,2011-01-26 11:27:00,2011-11-23 12:20:00,1394.68,234,4580409.500000002,51.5393477820957,5.39294768379811
16767.0,5575.56,11,4423,2011-01-27 13:38:00,2011-11-09 09:42:00,506.86909090909097,235,4585985.060000001,51.60208468933509,5.415994468771607
12539.0,5568.35,4,2067,2011-01-10 09:11:00,2011-11-17 13:30:00,1392.0875,236,4591553.410000001,51.664740468741364,5.439041253745103
16161.0,5533.67,19,2583,2010-12-06 10:03:00,2011-12-08 12:10:00,291.2457894736842,237,4597087.080000001,51.727006024395585,5.462088038718599
18225.0,5504.96,12,3242,2010-12-09 15:46:00,2011-12-06 13:27:00,458.74666666666667,238,4602592.040000001,51.78894853149381,5.4851348236920945
16609.0,5493.46,7,2420,2011-04-01 10:11:00,2011-11-24 13:32:00,784.78,239,4608085.500000001,51.85076163913561,5.508181608665591
15805.0,5488.18,17,3367,2010-12-10 09:33:00,2011-11-16 16:32:00,322.83411764705886,240,4613573.680000001,51.912515335548726,5.531228393639087
16985.0,5464.12,10,1832,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,241,4619037.800000001,51.973998305794744,5.554275178612583
16265.0,5447.0,9,2646,2010-12-10 10:21:00,2011-11-30 16:41:00,605.2222222222222,242,4624484.800000001,52.035288639632604,5.57732196358608
18198.0,5425.56,17,4074,2011-01-07 13:39:00,2011-12-05 14:49:00,319.15058823529415,243,4629910.36,52.096337727875174,5.600368748559577
12490.0,5417.93,10,3064,2011-01-14 09:13:00,2011-12-04 16:07:00,541.793,244,4635328.29,52.15730096239144,5.623415533533072
17809.0,5411.91,12,2057,2010-12-01 09:41:00,2011-11-23 12:59:00,450.9925,245,4640740.2,52.2181964591053,5.646462318506568
16701.0,5398.3,13,6393,2010-12-13 11:51:00,2011-12-01 11:10:00,415.25384615384615,246,4646138.5,52.27893881437552,5.669509103480064
17719.0,5396.04,15,2466,2011-03-29 11:29:00,2011-11-02 10:36:00,359.736,247,4651534.54,52.33965573983952,5.692555888453561
17850.0,5391.21,34,1733,2010-12-01 08:26:00,2010-12-02 15:27:00,158.565,248,4656925.75,52.40031831753183,5.715602673427057
16303.0,5360.63,3,2659,2011-01-10 14:16:00,2011-11-14 10:49:00,1786.8766666666668,249,4662286.38,52.46063680519131,5.738649458400554
13269.0,5343.28,15,3513,2010-12-05 11:51:00,2011-12-08 14:53:00,356.21866666666665,250,4667629.66,52.5207600684535,5.7616962433740495
17730.0,5298.4800000000005,13,3576,2011-01-17 14:49:00,2011-12-06 15:43:00,407.5753846153847,251,4672928.140000001,52.58037923644196,5.784743028347545
15150.0,5291.33,10,3642,2011-03-15 14:21:00,2011-11-22 12:52:00,529.133,252,4678219.470000001,52.639917951724925,5.807789813321042
17061.0,5232.2300000000005,11,1526,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,253,4683451.700000001,52.69879166632313,5.830836598294538
18226.0,5228.05,11,3466,2011-01-06 09:00:00,2011-10-26 13:36:00,475.27727272727276,254,4688679.750000001,52.757618347031965,5.853883383268034
12362.0,5226.23,10,2229,2011-02-17 10:30:00,2011-12-06 15:40:00,522.6229999999999,255,4693905.980000001,52.8164245488703,5.87693016824153
16258.0,5203.51,5,2994,2011-05-04 14:33:00,2011-10-25 13:30:00,1040.702,256,4699109.490000001,52.87497510239124,5.899976953215027
13756.0,5189.52,14,3188,2010-12-07 11:41:00,2011-12-07 16:44:00,370.68,257,4704299.010000001,52.933368238660414,5.923023738188523
16191.0,5180.52,13,3351,2010-12-14 12:38:00,2011-12-07 11:26:00,398.5015384615385,258,4709479.53,52.991660105789784,5.946070523162019
15727.0,5159.06,7,3063,2010-12-15 15:47:00,2011-11-23 12:36:00,737.0085714285715,259,4714638.59,53.049710502281336,5.969117308135515
13599.0,5149.92,21,3293,2010-12-08 10:11:00,2011-12-08 16:10:00,245.2342857142857,260,4719788.51,53.10765805433536,5.992164093109011
17858.0,5140.66,12,2694,2010-12-05 13:08:00,2011-12-04 11:56:00,428.3883333333333,261,4724929.17,53.16550141169664,6.015210878082508
15903.0,5126.76,7,2410,2011-02-17 14:04:00,2011-11-30 08:08:00,732.3942857142857,262,4730055.93,53.223188364497545,6.038257663056004
13941.0,5112.96,5,2364,2010-12-02 10:17:00,2011-11-18 09:43:00,1022.592,263,4735168.89,53.28072003795074,6.0613044480294995
15046.0,5090.42,15,3372,2011-01-05 15:30:00,2011-11-30 15:50:00,339.36133333333333,264,4740259.31,53.33799808846936,6.084351233002996
16700.0,5076.55,13,4024,2010-12-08 16:34:00,2011-12-01 11:00:00,390.50384615384615,265,4745335.859999999,53.3951200719914,6.107398017976492
13139.0,5064.94,7,2425,2011-03-25 11:57:00,2011-11-23 13:54:00,723.5628571428571,266,4750400.8,53.45211141832309,6.130444802949989
12432.0,5059.32,5,1801,2011-06-20 13:27:00,2011-10-28 11:43:00,1011.8639999999999,267,4755460.12,53.50903952770303,6.153491587923485
17602.0,5054.42,6,4116,2011-01-19 16:18:00,2011-12-07 13:53:00,842.4033333333333,268,4760514.54,53.5659125016624,6.176538372896981
15301.0,5049.95,12,2751,2010-12-06 12:21:00,2011-10-20 09:57:00,420.82916666666665,269,4765564.49,53.62273517861568,6.199585157870477
17426.0,5037.26,6,3094,2011-03-02 16:34:00,2011-12-01 18:07:00,839.5433333333334,270,4770601.75,53.679415066081816,6.222631942843973
15719.0,5030.07,13,2718,2011-01-06 12:31:00,2011-11-07 12:29:00,386.92846153846153,271,4775631.82,53.73601405075738,6.245678727817469
14755.0,5010.28,11,2219,2011-01-09 14:02:00,2011-11-30 11:24:00,455.47999999999996,272,4780642.100000001,53.79239035584663,6.268725512790965
14562.0,5006.77,18,1815,2011-02-08 14:45:00,2011-12-06 11:05:00,278.1538888888889,273,4785648.87,53.84872716597135,6.291772297764461
12444.0,5005.46,5,1155,2011-06-21 14:00:00,2011-11-18 13:23:00,1001.092,274,4790654.33,53.905049235810154,6.314819082737958
14329.0,4975.24,7,3087,2011-01-14 13:42:00,2011-11-22 15:50:00,710.7485714285714,275,4795629.57,53.96103126638175,6.3378658677114545
15032.0,4959.1,3,2968,2010-12-08 12:57:00,2011-03-28 15:03:00,1653.0333333333335,276,4800588.67,54.01683168762928,6.360912652684951
12437.0,4951.41,18,2923,2011-01-12 14:13:00,2011-12-08 11:35:00,275.0783333333333,277,4805540.08,54.072545580022904,6.383959437658447
12700.0,4939.99,4,2967,2011-05-08 16:10:00,2011-12-02 10:47:00,1234.9975,278,4810480.07,54.12813097313024,6.407006222631943
14709.0,4921.04,13,2484,2010-12-16 13:43:00,2011-11-24 15:41:00,378.54153846153844,279,4815401.11,54.18350313843765,6.430053007605439
15786.0,4919.0,3,3340,2011-08-17 13:33:00,2011-10-24 14:13:00,1639.6666666666667,280,4820320.11,54.2388523494067,6.453099792578936
15547.0,4910.6,14,3999,2010-12-12 13:26:00,2011-12-02 12:52:00,350.75714285714287,281,4825230.71,54.29410704251192,6.476146577552432
17133.0,4892.240000000001,7,2730,2011-03-18 13:47:00,2011-11-24 12:27:00,698.8914285714287,282,4830122.95,54.34915514657194,6.4991933625259275
12664.0,4881.88,9,1203,2011-01-21 11:42:00,2011-12-01 17:07:00,542.4311111111111,283,4835004.83,54.404086678599896,6.522240147499423
12688.0,4873.8099999999995,1,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,4873.8099999999995,284,4839878.64,54.45892740596583,6.54528693247292
14292.0,4871.93,9,1663,2011-03-02 08:26:00,2011-12-02 11:50:00,541.3255555555556,285,4844750.569999999,54.513746979333675,6.568333717446416
17652.0,4867.72,12,2509,2011-03-03 14:05:00,2011-11-14 12:55:00,405.6433333333334,286,4849618.289999999,54.56851918124834,6.591380502419912
15738.0,4812.42,16,2982,2010-12-02 12:50:00,2011-11-21 08:26:00,300.77625,287,4854430.709999999,54.62266914055951,6.614427287393408
13013.0,4810.9400000000005,13,2224,2010-12-03 12:28:00,2011-12-08 15:01:00,370.07230769230773,288,4859241.649999999,54.67680244672326,6.637474072366905
15298.0,4799.9,12,3116,2010-12-08 13:55:00,2011-12-07 17:17:00,399.9916666666666,289,4864041.55,54.73081152940883,6.6605208573404004
15555.0,4794.86,16,4427,2010-12-05 14:45:00,2011-11-27 16:19:00,299.67875,290,4868836.41,54.78476390137611,6.683567642313898
15187.0,4777.18,16,1887,2011-05-11 13:49:00,2011-12-08 11:56:00,298.57375,291,4873613.59,54.8385173357443,6.706614427287394
17365.0,4767.36,8,4749,2011-01-11 12:11:00,2011-11-27 12:13:00,595.92,292,4878380.95,54.89216027422883,6.72966121226089
12955.0,4757.16,11,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,432.4690909090909,293,4883138.11,54.94568844102158,6.752707997234387
14180.0,4748.52,25,719,2010-12-02 13:08:00,2011-11-29 10:56:00,189.94080000000002,294,4887886.63,54.9991193894401,6.7757547822078825
15152.0,4745.69,13,2704,2011-06-05 15:36:00,2011-11-30 12:32:00,365.0530769230769,295,4892632.32,55.052518494340234,6.798801567181378
16722.0,4730.81,13,5001,2010-12-06 12:59:00,2011-11-22 13:28:00,363.90846153846155,296,4897363.13,55.10575016759586,6.821848352154874
17690.0,4726.8,15,1769,2010-12-01 16:15:00,2011-11-09 15:17:00,315.12,297,4902089.93,55.15893671982365,6.84489513712837
12714.0,4708.86,5,3069,2011-02-18 10:53:00,2011-11-30 15:43:00,941.7719999999999,298,4906798.79,55.21192140889942,6.867941922101867
14135.0,4690.31,15,3850,2010-12-02 10:27:00,2011-12-08 11:38:00,312.68733333333336,299,4911489.1,55.2646973710259,6.890988707075363
14191.0,4684.76,13,3662,2011-05-03 10:30:00,2011-12-08 09:23:00,360.36615384615385,300,4916173.859999999,55.317410883849526,6.914035492048859
15291.0,4668.3,15,2103,2010-12-01 09:32:00,2011-11-14 11:02:00,311.22,301,4920842.159999999,55.369939186668546,6.9370822770223555
14189.0,4654.08,15,3937,2010-12-06 11:42:00,2011-12-07 15:55:00,310.272,302,4925496.239999999,55.42230748424668,6.960129061995851
14390.0,4642.57,9,2133,2010-12-02 11:57:00,2011-11-29 13:49:00,515.8411111111111,303,4930138.81,55.474546269847124,6.983175846969347
14159.0,4630.35,11,4348,2010-12-12 11:17:00,2011-11-20 12:36:00,420.94090909090914,304,4934769.159999999,55.52664755445995,7.006222631942843
14286.0,4628.75,3,4338,2011-04-11 08:16:00,2011-11-16 10:34:00,1542.9166666666667,305,4939397.909999999,55.57873083567016,7.029269416916341
13802.0,4599.42,3,2572,2011-02-01 12:03:00,2011-07-24 10:54:00,1533.14,306,4943997.329999999,55.63048409200584,7.052316201889837
15093.0,4597.02,6,3760,2010-12-02 18:25:00,2011-11-21 13:09:00,766.1700000000001,307,4948594.349999999,55.68221034323758,7.075362986863333
14004.0,4582.64,7,2668,2011-02-24 09:28:00,2011-10-27 14:40:00,654.6628571428572,308,4953176.989999998,55.733774788888155,7.098409771836829
16931.0,4554.87,21,3134,2010-12-05 11:40:00,2011-12-04 13:15:00,216.89857142857142,309,4957731.8599999985,55.78502676298179,7.121456556810325
17068.0,4552.14,21,2164,2010-12-06 13:58:00,2011-11-27 13:14:00,216.76857142857145,310,4962283.999999998,55.83624801876967,7.144503341783821
17613.0,4544.55,14,2490,2011-02-07 11:20:00,2011-11-17 10:51:00,324.6107142857143,311,4966828.549999998,55.88738387091633,7.167550126757318
12484.0,4527.32,6,2187,2011-01-07 14:04:00,2011-11-07 11:37:00,754.5533333333333,312,4971355.869999998,55.938325848920876,7.190596911730814
13267.0,4521.49,19,1969,2010-12-08 09:20:00,2011-12-07 11:12:00,237.97315789473683,313,4975877.3599999985,55.98920222702709,7.21364369670431
15299.0,4507.01,7,2948,2010-12-02 16:48:00,2011-10-03 14:19:00,643.8585714285715,314,4980384.369999998,56.03991567433947,7.2366904816778055
12524.0,4485.72,8,3699,2011-01-10 10:35:00,2011-11-30 15:31:00,560.715,315,4984870.089999998,56.09038956387556,7.259737266651302
17975.0,4483.26,13,1565,2010-12-08 11:38:00,2011-11-24 13:27:00,344.86615384615385,316,4989353.349999998,56.14083577318012,7.282784051624798
14426.0,4481.67,10,2699,2011-01-31 09:51:00,2011-11-16 12:25:00,448.16700000000003,317,4993835.019999998,56.1912640916033,7.305830836598294
12627.0,4478.53,7,2752,2011-07-22 13:59:00,2011-11-29 12:07:00,639.79,318,4998313.549999998,56.24165707834883,7.32887762157179
17364.0,4462.68,11,2692,2011-01-12 16:57:00,2011-12-09 09:00:00,405.69818181818187,319,5002776.229999998,56.29187171888701,7.351924406545287
16984.0,4459.52,2,2380,2011-08-01 17:37:00,2011-09-12 13:43:00,2229.76,320,5007235.749999997,56.34205080270499,7.374971191518783
13069.0,4431.44,24,5873,2010-12-05 11:02:00,2011-12-09 08:39:00,184.64333333333332,321,5011667.189999998,56.39191392680678,7.39801797649228
14085.0,4421.29,18,3177,2010-12-06 12:39:00,2011-12-07 13:46:00,245.62722222222223,322,5016088.479999998,56.44166284182312,7.421064761465776
15955.0,4416.26,14,2135,2010-12-02 11:22:00,2011-11-15 14:15:00,315.44714285714286,323,5020504.739999997,56.49135515864242,7.444111546439272
16626.0,4413.1,17,2690,2011-03-18 12:27:00,2011-12-09 11:56:00,259.59411764705885,324,5024917.839999997,56.541011918741525,7.467158331412768
15874.0,4405.88,7,2534,2011-02-28 13:28:00,2011-10-07 12:31:00,629.4114285714286,325,5029323.719999997,56.59058743848624,7.490205116386265
14534.0,4397.3,18,2027,2011-01-25 12:33:00,2011-12-07 12:19:00,244.29444444444445,326,5033721.019999997,56.64006641498435,7.5132519013597605
12712.0,4396.13,13,1062,2010-12-03 14:30:00,2011-11-11 08:19:00,338.1638461538462,327,5038117.149999997,56.68953222649428,7.536298686333256
13505.0,4393.63,4,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,1098.4075,328,5042510.779999997,56.7389699076876,7.559345471306752
12752.0,4366.78,1,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,4366.78,329,5046877.559999997,56.788105469280495,7.582392256280249
