Description,Total_Revenue,Total_Quantity,Transaction_Count,Avg_Price,ASP,Product_Type
ASSORTED FARMYARD ANIMALS IN BUCKET,74.58,90,9,1.0866666666666667,0.8286666666666667,⚠️ Rationalization Candidate
"ASSORTED FLOWER COLOUR ""LEIS""",4934.87,10315,111,0.8927927927927929,0.47841686863790595,⭐ Core Product
ASSORTED INCENSE PACK,760.3199999999999,4032,27,0.20259259259259257,0.18857142857142856,⭐ Core Product
ASSORTED LAQUERED INCENSE HOLDERS,455.9800000000001,2545,24,0.3025,0.1791669941060904,📦 Volume Driver
ASSORTED MINI MADRAS NOTEBOOK,481.95,976,28,0.8446428571428571,0.4938012295081967,📦 Volume Driver
ASSORTED MONKEY SUCTION CUP HOOK,246.18,617,45,0.41625,0.39899513776337114,📦 Volume Driver
ASSORTED SANSKRIT MINI NOTEBOOK,136.25,109,6,1.25,1.25,⚠️ Rationalization Candidate
ASSORTED SHAPES PHOTO CLIP SILVER ,238.60999999999999,469,12,0.635625,0.5087633262260127,📦 Volume Driver
ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,633.8299999999999,650,78,1.138452380952381,0.9751230769230768,📦 Volume Driver
ASSORTED TUTTI FRUTTI BRACELET,692.85,2550,132,0.5017985611510791,0.2717058823529412,⭐ Core Product
ASSORTED TUTTI FRUTTI HEART BOX,268.75,215,32,1.25,1.25,⚠️ Rationalization Candidate
ASSORTED TUTTI FRUTTI KEYRING BALL,451.59,1153,49,1.0971428571428572,0.3916652211621856,📦 Volume Driver
ASSORTED TUTTI FRUTTI LARGE PURSE,224.70000000000002,107,25,2.1,2.1,⚠️ Rationalization Candidate
ASSORTED TUTTI FRUTTI MIRROR,743.31,550,60,1.8401666666666665,1.3514727272727272,⭐ Core Product
ASSORTED TUTTI FRUTTI NOTEBOOK,547.76,247,40,2.56675,2.217651821862348,⚠️ Rationalization Candidate
ASSORTED TUTTI FRUTTI PEN,830.7299999999999,2471,101,0.4958252427184466,0.3361918251719951,⭐ Core Product
ASSORTED TUTTI FRUTTI SMALL PURSE,982.79,729,66,1.878939393939394,1.3481344307270233,⭐ Core Product
ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,218.87,459,13,1.3415384615384613,0.4768409586056645,📦 Volume Driver
ASSTD DESIGN 3D PAPER STICKERS,389.38,13702,32,0.5414705882352941,0.028417749233688512,📦 Volume Driver
ASSTD DESIGN BUBBLE GUM RING,3.5700000000000003,17,4,0.21,0.21000000000000002,⚠️ Rationalization Candidate
ASSTD DESIGN RACING CAR PEN,2389.44,1615,113,1.89,1.479529411764706,⭐ Core Product
ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,637.5600000000001,2412,65,0.2896923076923077,0.2643283582089552,⭐ Core Product
ASSTD MULTICOLOUR CIRCLES MUG,840.0799999999999,1579,82,1.6330952380952382,0.5320329322355921,⭐ Core Product
ASSTD RASTA KEY-CHAINS,3.7800000000000002,9,3,0.42,0.42000000000000004,⚠️ Rationalization Candidate
Adjustment,0.0,48,2,0.0,0.0,⚠️ Rationalization Candidate
Amazon,0.0,12,7,0.0,0.0,⚠️ Rationalization Candidate
Amazon Adjustment,0.0,1,1,0.0,0.0,⚠️ Rationalization Candidate
BABUSHKA LIGHTS STRING OF 10,3633.17,517,153,8.304117647058824,7.027408123791103,⭐ Core Product
BABY BOOM RIBBONS ,477.34,378,88,1.2898901098901099,1.2628042328042328,📦 Volume Driver
BABY MOUSE RED GINGHAM DRESS,310.25,73,21,4.25,4.25,⚠️ Rationalization Candidate
BAG 125g SWIRLY MARBLES,3528.89,9390,294,0.495738255033557,0.3758136315228967,⭐ Core Product
BAG 250g SWIRLY MARBLES,4039.2799999999997,5144,248,1.0033734939759036,0.7852410575427682,⭐ Core Product
BAG 500g SWIRLY MARBLES,1462.1699999999998,1459,141,1.8397902097902097,1.0021727210418094,⭐ Core Product
BAG OF SILVER STONES,89.52999999999999,130,13,0.6746153846153846,0.6886923076923076,⚠️ Rationalization Candidate
BAKING MOULD CHOCOLATE CUP CAKES,30.599999999999998,12,2,2.55,2.55,⚠️ Rationalization Candidate
BAKING MOULD CHOCOLATE CUPCAKES,2502.04,948,157,2.928509316770186,2.639282700421941,⭐ Core Product
BAKING MOULD CUPCAKE CHOCOLATE,30.599999999999998,12,1,2.55,2.55,⚠️ Rationalization Candidate
BAKING MOULD EASTER EGG MILK CHOC,2585.92,940,122,3.48869918699187,2.7509787234042555,⭐ Core Product
BAKING MOULD EASTER EGG WHITE CHOC,1707.47,589,78,3.2253846153846157,2.89893039049236,⭐ Core Product
BAKING MOULD HEART MILK CHOCOLATE,2846.8,1108,189,3.073350785340314,2.5693140794223828,⭐ Core Product
BAKING MOULD HEART WHITE CHOCOLATE,1963.3,813,129,2.8299999999999996,2.414883148831488,⭐ Core Product
BAKING MOULD ROSE MILK CHOCOLATE,2066.82,690,65,3.8047692307692307,2.995391304347826,⭐ Core Product
BAKING MOULD ROSE WHITE CHOCOLATE,895.97,279,50,4.326153846153846,3.211362007168459,💎 Premium Product
BAKING MOULD TOFFEE CUP  CHOCOLATE,15.299999999999999,6,1,2.55,2.55,⚠️ Rationalization Candidate
BAKING MOULD TOFFEE CUP CHOCOLATE,1985.5800000000002,878,71,2.7107042253521123,2.261480637813212,⭐ Core Product
BAKING SET 9 PIECE RETROSPOT ,24185.27,4937,934,5.353144989339019,4.898778610492202,⭐ Core Product
BAKING SET SPACEBOY DESIGN,10745.050000000001,2210,465,5.457072649572649,4.862013574660634,⭐ Core Product
BALLOON ART MAKE YOUR OWN FLOWERS,1034.9,1009,98,1.7488,1.0256689791873144,⭐ Core Product
BALLOON PUMP WITH 10 BALLOONS,1570.41,793,124,2.126451612903226,1.9803404791929382,⭐ Core Product
BALLOON WATER BOMB PACK OF 35,2375.04,6010,154,0.4556050955414013,0.39518136439267887,⭐ Core Product
BALLOONS  WRITING SET ,2410.43,1337,346,2.2488218390804597,1.802864622288706,⭐ Core Product
BANK ACCOUNT  GREETING  CARD ,132.44,318,38,0.47526315789473683,0.41647798742138364,⚠️ Rationalization Candidate
BANQUET BIRTHDAY  CARD  ,712.08,1644,160,0.57325,0.4331386861313869,⭐ Core Product
BAROQUE BUTTERFLY EARRINGS BLACK,7.5,2,2,3.75,3.75,⚠️ Rationalization Candidate
BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4,4,3.74,3.74,⚠️ Rationalization Candidate
BAROQUE BUTTERFLY EARRINGS MONTANA,3.73,1,1,3.73,3.73,⚠️ Rationalization Candidate
BAROQUE BUTTERFLY EARRINGS PINK,11.19,3,3,3.73,3.73,⚠️ Rationalization Candidate
BAROQUE BUTTERFLY EARRINGS RED,3.73,1,1,3.73,3.73,⚠️ Rationalization Candidate
BASKET OF FLOWERS SEWING KIT,644.2099999999999,812,63,1.04,0.7933620689655172,⭐ Core Product
BASKET OF TOADSTOOLS,1767.15,1430,130,1.5737404580152672,1.2357692307692307,⭐ Core Product
BATH BUILDING BLOCK WORD,5006.26,809,270,6.620036900369003,6.188207663782448,⭐ Core Product
BATHROOM HOOK,157.5,146,27,1.5964285714285713,1.0787671232876712,⚠️ Rationalization Candidate
BATHROOM METAL SIGN,3473.21,5881,631,0.8306466876971609,0.5905815337527631,⭐ Core Product
BATHROOM METAL SIGN ,613.14,438,73,1.7678082191780824,1.39986301369863,📦 Volume Driver
BATHROOM SCALES FOOTPRINTS IN SAND,172.05,51,20,3.6700000000000004,3.373529411764706,⚠️ Rationalization Candidate
BATHROOM SCALES RUBBER DUCKS,146.85,43,21,3.673809523809524,3.415116279069767,⚠️ Rationalization Candidate
"BATHROOM SCALES, TROPICAL BEACH",67.5,18,12,3.75,3.75,⚠️ Rationalization Candidate
BATHROOM SET LOVE HEART DESIGN,237.98000000000002,82,14,3.1242857142857146,2.9021951219512196,⚠️ Rationalization Candidate
BEACH HUT DESIGN BLACKBOARD,203.07,41,15,6.171333333333333,4.952926829268293,⚠️ Rationalization Candidate
BEACH HUT KEY CABINET,177.33,34,21,5.938571428571429,5.215588235294118,⚠️ Rationalization Candidate
BEACH HUT MIRROR,66.39,49,8,2.9525,1.3548979591836734,⚠️ Rationalization Candidate
BEACH HUT SHELF W 3 DRAWERS,504.43,81,31,7.804193548387097,6.227530864197531,⚠️ Rationalization Candidate
BEADED CHANDELIER T-LIGHT HOLDER,1420.97,695,38,4.771578947368421,2.0445611510791366,⭐ Core Product
BEADED CRYSTAL HEART BLUE  LARGE,437.22,482,46,1.077659574468085,0.9070954356846473,📦 Volume Driver
BEADED CRYSTAL HEART BLUE ON STICK,178.85,193,50,0.8714,0.9266839378238342,⚠️ Rationalization Candidate
BEADED CRYSTAL HEART BLUE SMALL,107.31,80,15,1.7373333333333332,1.341375,⚠️ Rationalization Candidate
BEADED CRYSTAL HEART GREEN LARGE,760.4300000000001,834,62,1.382741935483871,0.9117865707434053,⭐ Core Product
BEADED CRYSTAL HEART GREEN ON STICK,521.11,623,172,0.8377906976744186,0.8364526484751204,📦 Volume Driver
BEADED CRYSTAL HEART GREEN SMALL,168.59,119,31,1.9122580645161291,1.4167226890756304,⚠️ Rationalization Candidate
BEADED CRYSTAL HEART PINK LARGE,569.29,565,62,1.5017460317460318,1.0075929203539822,📦 Volume Driver
BEADED CRYSTAL HEART PINK ON STICK,725.26,850,206,0.8429126213592232,0.8532470588235294,⭐ Core Product
BEADED CRYSTAL HEART PINK SMALL,342.74,207,65,1.9433846153846153,1.6557487922705314,⚠️ Rationalization Candidate
BEADED LOVE HEART JEWELLERY SET,8.5,10,1,0.85,0.85,⚠️ Rationalization Candidate
BEADED PEARL HEART WHITE LARGE,127.04999999999998,77,10,1.65,1.6499999999999997,⚠️ Rationalization Candidate
BEADED PEARL HEART WHITE ON STICK,901.48,996,119,0.9148739495798318,0.9051004016064257,⭐ Core Product
BELL HEART ANTIQUE GOLD,24.96,12,1,2.08,2.08,⚠️ Rationalization Candidate
BELL HEART DECORATION,387.0,252,9,1.6277777777777775,1.5357142857142858,⚠️ Rationalization Candidate
BELLE JARDINIERE CUSHION COVER,3257.08,748,210,4.915592417061611,4.354385026737968,⭐ Core Product
BEST DAD CANDLE LETTERS,26.349999999999998,31,8,0.85,0.85,⚠️ Rationalization Candidate
BEWARE OF THE CAT METAL SIGN ,6935.7,4154,449,2.156901098901099,1.669643716899374,⭐ Core Product
BICYCLE PUNCTURE REPAIR KIT ,3881.91,1863,116,2.2640650406504066,2.0836876006441223,⭐ Core Product
BICYCLE SAFTEY WALL ART,2371.94,458,39,5.782307692307692,5.178908296943232,⭐ Core Product
BIG DOUGHNUT FRIDGE MAGNETS,2334.94,1726,198,3.95715,1.3528041714947856,⭐ Core Product
BIG POLKADOT MUG,2.34,6,1,0.39,0.38999999999999996,⚠️ Rationalization Candidate
BILI NUT AND WOOD NECKLACE,59.89,50,7,2.412857142857143,1.1978,⚠️ Rationalization Candidate
BINGO SET,6659.54,1691,380,4.699868421052631,3.938225901833235,⭐ Core Product
BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,6,1.087142857142857,0.9191666666666666,⚠️ Rationalization Candidate
BIRD DECORATION GREEN POLKADOT,747.81,820,139,1.1363309352517985,0.9119634146341463,⭐ Core Product
BIRD DECORATION RED RETROSPOT,860.93,893,132,1.2836363636363637,0.964087346024636,⭐ Core Product
BIRD HOUSE HOT WATER BOTTLE,4912.14,1172,279,4.051458333333333,4.191245733788397,⭐ Core Product
BIRD ON BRANCH CANVAS SCREEN,21.45,11,1,1.95,1.95,⚠️ Rationalization Candidate
BIRDCAGE DECORATION TEALIGHT HOLDER,761.57,643,67,1.236231884057971,1.1844012441679628,⭐ Core Product
BIRDHOUSE DECORATION MAGIC GARDEN,889.49,712,137,1.529136690647482,1.2492837078651686,⭐ Core Product
BIRDHOUSE GARDEN MARKER ,2210.62,1537,140,1.7830000000000001,1.4382693558880937,⭐ Core Product
BIRDS MOBILE VINTAGE DESIGN,1147.27,189,73,6.261232876712329,6.07021164021164,💎 Premium Product
BIRTHDAY BANNER TAPE,30.0,24,1,1.25,1.25,⚠️ Rationalization Candidate
BIRTHDAY BANQUET GIFT WRAP,393.5,975,32,0.4175,0.4035897435897436,📦 Volume Driver
"BIRTHDAY CARD, RETRO SPOT",1104.81,2608,270,0.4670740740740741,0.42362346625766867,⭐ Core Product
BIRTHDAY PARTY CORDON BARRIER TAPE,617.11,478,97,1.3616326530612244,1.2910251046025105,📦 Volume Driver
BISCUIT TIN 50'S CHRISTMAS,6681.25,2194,309,3.2880906148867313,3.045237010027347,⭐ Core Product
BISCUIT TIN VINTAGE CHRISTMAS,5079.78,1938,278,3.3670967741935485,2.621145510835913,⭐ Core Product
BISCUIT TIN VINTAGE GREEN,2904.52,452,128,7.15640625,6.425929203539823,⭐ Core Product
BISCUIT TIN VINTAGE LEAF,64.56,24,3,2.7566666666666664,2.69,⚠️ Rationalization Candidate
BISCUIT TIN VINTAGE RED,3823.21,590,163,7.175582822085889,6.480016949152542,⭐ Core Product
BISCUITS SMALL BOWL LIGHT BLUE,631.8399999999999,1255,173,0.7160115606936416,0.5034581673306773,📦 Volume Driver
BLACK 3 BEAD DROP EARRINGS,40.96,14,9,2.9122222222222223,2.9257142857142857,⚠️ Rationalization Candidate
BLACK AND WHITE CAT BOWL,2684.6499999999996,1363,49,2.037755102040816,1.969662509170946,⭐ Core Product
BLACK AND WHITE DOG BOWL,2602.18,1196,52,2.634807692307693,2.175735785953177,⭐ Core Product
BLACK BAROQUE CARRIAGE CLOCK,432.78999999999996,51,35,8.475142857142856,8.486078431372547,⚠️ Rationalization Candidate
BLACK BAROQUE WALL CLOCK ,783.68,84,36,12.721666666666668,9.32952380952381,💎 Premium Product
BLACK BIRD GARDEN DESIGN MUG,62.239999999999995,106,16,1.366470588235294,0.5871698113207546,⚠️ Rationalization Candidate
BLACK CANDELABRA T-LIGHT HOLDER,1106.88,941,89,1.4657777777777776,1.1762805526036133,⭐ Core Product
BLACK CHAMPAGNE GLASS,626.55,1529,35,0.498,0.40977763243950294,📦 Volume Driver
BLACK CHERRY LIGHTS,54.0,8,1,6.75,6.75,⚠️ Rationalization Candidate
BLACK CHRISTMAS FLOCK DROPLET ,30.0,24,1,1.25,1.25,⚠️ Rationalization Candidate
BLACK CHRISTMAS TREE 120CM,551.13,217,27,3.4596296296296294,2.539769585253456,⚠️ Rationalization Candidate
BLACK CHRISTMAS TREE 60CM,460.64,558,25,1.9308,0.8255197132616487,📦 Volume Driver
BLACK CHUNKY BEAD BRACELET W STRAP,199.67,22,18,9.10388888888889,9.075909090909091,⚠️ Rationalization Candidate
BLACK CRYSTAL DROP EARRINGS,35.27,12,7,2.9314285714285715,2.939166666666667,⚠️ Rationalization Candidate
BLACK DIAMANTE EXPANDABLE RING,110.09,26,10,4.2090000000000005,4.234230769230769,⚠️ Rationalization Candidate
BLACK DIAMOND CLUSTER EARRINGS,8.82,3,3,2.94,2.94,⚠️ Rationalization Candidate
BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,4,3,9.43,9.309999999999999,⚠️ Rationalization Candidate
BLACK DINER WALL CLOCK,625.6899999999999,66,44,9.790227272727272,9.480151515151514,⚠️ Rationalization Candidate
BLACK DROP CRYSTAL NECKLACE,45.35000000000001,13,3,5.283333333333333,3.488461538461539,⚠️ Rationalization Candidate
BLACK DROP EARRINGS W LONG BEADS,29.05,10,10,2.9050000000000002,2.9050000000000002,⚠️ Rationalization Candidate
BLACK EAR MUFF HEADPHONES,312.7,47,28,7.693793103448276,6.653191489361702,⚠️ Rationalization Candidate
BLACK ENAMEL FLOWER RING,252.9,86,23,2.9347826086956523,2.9406976744186046,⚠️ Rationalization Candidate
BLACK ENCHANTED FOREST PLACEMAT,1266.91,698,71,2.313521126760563,1.815057306590258,⭐ Core Product
BLACK FEATHER CHRISTMAS DECORATION,18.240000000000002,96,7,0.19,0.19000000000000003,⚠️ Rationalization Candidate
BLACK FINE BEAD NECKLACE W TASSEL,35.44,6,6,5.906666666666666,5.906666666666666,⚠️ Rationalization Candidate
BLACK FLOWER CANDLE PLATE,5.949999999999999,7,2,0.85,0.8499999999999999,⚠️ Rationalization Candidate
BLACK GEMSTONE BRACELET,29.98,4,4,7.495,7.495,⚠️ Rationalization Candidate
BLACK GEMSTONE NECKLACE 45CM,63.480000000000004,5,5,12.696000000000002,12.696000000000002,⚠️ Rationalization Candidate
BLACK GLASS BRACELET W HEART CHARMS,174.73000000000002,35,27,4.994074074074074,4.992285714285715,⚠️ Rationalization Candidate
BLACK GLASS/SHELL/PEARL NECKLACE,9.15,1,1,9.15,9.15,⚠️ Rationalization Candidate
BLACK GRAND BAROQUE PHOTO FRAME,109.94,50,8,4.0275,2.1988,⚠️ Rationalization Candidate
BLACK HEART CARD HOLDER,12483.220000000001,4870,189,4.3502645502645505,2.5632895277207393,⭐ Core Product
BLACK KITCHEN SCALES,4401.86,523,203,8.988472906403942,8.416558317399616,⭐ Core Product
BLACK LOVE BIRD CANDLE,356.06,329,62,1.4383870967741934,1.0822492401215806,⚠️ Rationalization Candidate
BLACK LOVE BIRD T-LIGHT HOLDER,332.14,186,29,2.971724137931034,1.7856989247311827,⚠️ Rationalization Candidate
BLACK MEDIUM GLASS CAKE STAND,37.11,17,8,1.9,2.1829411764705884,⚠️ Rationalization Candidate
BLACK MINI TAPE MEASURE ,625.8,624,113,1.1095575221238938,1.0028846153846154,📦 Volume Driver
BLACK ORANGE SQUEEZER,57.96,138,21,0.42000000000000004,0.42,⚠️ Rationalization Candidate
BLACK PHOTO ALBUM ,7.5,15,3,0.5,0.5,⚠️ Rationalization Candidate
BLACK PIRATE TREASURE CHEST,856.39,526,143,2.382013888888889,1.6281178707224335,⭐ Core Product
BLACK RECORD COVER FRAME,40633.38,11651,375,4.215585106382979,3.4875444167882583,⭐ Core Product
BLACK SIL'T SQU CANDLE PLATE ,33.6,16,2,2.1,2.1,⚠️ Rationalization Candidate
BLACK SILOUETTE CANDLE PLATE,116.44999999999999,137,20,0.85,0.8499999999999999,⚠️ Rationalization Candidate
BLACK SMALL GLASS CAKE STAND,54.99,61,12,1.17,0.9014754098360656,⚠️ Rationalization Candidate
BLACK SQUARE TABLE CLOCK,305.2,116,30,3.4323333333333332,2.6310344827586207,⚠️ Rationalization Candidate
BLACK STITCHED WALL CLOCK,748.36,709,42,2.3628571428571425,1.0555148095909732,⭐ Core Product
BLACK SWEETHEART BRACELET,392.83,93,47,4.204893617021276,4.223978494623656,⚠️ Rationalization Candidate
BLACK TEA TOWEL CLASSIC DESIGN,747.3,825,128,1.076846153846154,0.9058181818181817,⭐ Core Product
"BLACK TEA,COFFEE,SUGAR JARS",783.3499999999999,453,47,1.9734042553191489,1.72924944812362,⭐ Core Product
BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2,2,6.75,6.75,⚠️ Rationalization Candidate
BLACK VINT ART DEC CRYSTAL NECKLACE,76.32,9,6,8.47,8.479999999999999,⚠️ Rationalization Candidate
BLACK VINTAGE  CRYSTAL EARRINGS,45.0,12,7,3.75,3.75,⚠️ Rationalization Candidate
BLACK VINTAGE EARRINGS,149.41000000000003,36,31,4.1574193548387095,4.150277777777778,⚠️ Rationalization Candidate
BLACK WINE GLASS,697.62,1666,19,0.642,0.4187394957983193,⭐ Core Product
BLACK+WHITE NECKLACE W TASSEL,127.24,17,9,9.182222222222222,7.484705882352941,⚠️ Rationalization Candidate
BLACK/BLUE POLKADOT UMBRELLA,6904.040000000001,1181,292,6.776917808219179,5.845927180355631,⭐ Core Product
BLACK/WHITE GLASS/SILVER BRACELET,100.08999999999999,11,7,9.184285714285712,9.099090909090908,⚠️ Rationalization Candidate
BLACKCHRISTMAS TREE 30CM,1.25,1,1,1.25,1.25,⚠️ Rationalization Candidate
BLING KEY RING STAND,6.25,6,3,1.0833333333333333,1.0416666666666667,⚠️ Rationalization Candidate
BLOND DOLL DOORSTOP,141.75,109,14,1.6428571428571428,1.3004587155963303,⚠️ Rationalization Candidate
BLOSSOM  IMAGES NOTEBOOK SET,682.97,512,36,1.9597222222222221,1.33392578125,⭐ Core Product
BLOSSOM IMAGES GIFT WRAP SET,739.99,786,133,1.0780451127819548,0.9414631043256998,⭐ Core Product
BLOSSOM IMAGES SCRAP BOOK SET,4.95,1,1,4.95,4.95,⚠️ Rationalization Candidate
BLUE  DIAMANTE PEN IN GIFT BOX,488.13,129,54,4.301481481481481,3.783953488372093,⚠️ Rationalization Candidate
BLUE  TILE HOOK,282.78999999999996,99,27,3.573928571428571,2.856464646464646,⚠️ Rationalization Candidate
BLUE  VOILE LAMPSHADE,234.5,86,9,2.905555555555556,2.7267441860465116,⚠️ Rationalization Candidate
BLUE & WHITE BREAKFAST TRAY,346.3,94,38,4.016315789473684,3.6840425531914893,⚠️ Rationalization Candidate
BLUE 3 PIECE POLKADOT CUTLERY SET,4504.5,1220,108,4.162685185185185,3.6922131147540984,⭐ Core Product
BLUE BIRDHOUSE DECORATION,292.03,421,62,1.0741935483870966,0.6936579572446555,📦 Volume Driver
BLUE BLOSSOM HAIR CLIP,81.96000000000001,70,12,1.755,1.170857142857143,⚠️ Rationalization Candidate
BLUE BREAKFAST CUP AND SAUCER ,11.8,4,3,2.9500000000000006,2.95,⚠️ Rationalization Candidate
BLUE BUNNY EASTER EGG BASKET,230.24999999999997,157,3,1.5833333333333333,1.4665605095541399,⚠️ Rationalization Candidate
BLUE CALCULATOR RULER,829.74,654,113,1.5937068965517243,1.2687155963302752,⭐ Core Product
BLUE CAT BISCUIT BARREL PINK HEART,148.32,66,17,2.975882352941176,2.247272727272727,⚠️ Rationalization Candidate
BLUE CHARLIE+LOLA PERSONAL DOORSIGN,583.23,1041,111,0.8838938053097345,0.5602593659942363,📦 Volume Driver
BLUE CHECK BAG W HANDLE 34X20CM,14.11,17,5,0.8299999999999998,0.83,⚠️ Rationalization Candidate
BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,43,12,1.0333333333333334,1.0034883720930232,⚠️ Rationalization Candidate
BLUE CIRCLES DESIGN MONKEY DOLL,175.73,66,28,2.806206896551724,2.6625757575757576,⚠️ Rationalization Candidate
BLUE CIRCLES DESIGN TEDDY,154.95,56,25,3.0359999999999996,2.7669642857142853,⚠️ Rationalization Candidate
BLUE CLIMBING HYDRANGA ART FLOWER,52.5,38,3,2.0833333333333335,1.381578947368421,⚠️ Rationalization Candidate
BLUE COAT RACK PARIS FASHION,2261.21,467,154,5.506387096774193,4.841991434689508,⭐ Core Product
BLUE CRUSOE CHECK LAMPSHADE,3.78,9,3,0.42,0.42,⚠️ Rationalization Candidate
BLUE CRYSTAL BOOT PHONE CHARM,1.66,1,1,1.66,1.66,⚠️ Rationalization Candidate
BLUE CUSHION COVER WITH FLOWER,381.78000000000003,58,29,6.534827586206896,6.5824137931034485,⚠️ Rationalization Candidate
BLUE DAISY MOBILE,138.76,172,12,0.7999999999999999,0.8067441860465115,⚠️ Rationalization Candidate
BLUE DELPHINIUM ARTIFICIAL FLOWER,188.37000000000003,99,6,2.23,1.902727272727273,⚠️ Rationalization Candidate
BLUE DINER WALL CLOCK,8189.29,954,365,9.043780821917808,8.58416142557652,⭐ Core Product
BLUE DISCO HANDBAG,64.81,31,11,2.346363636363636,2.0906451612903227,⚠️ Rationalization Candidate
BLUE DRAGONFLY HELICOPTER,524.5500000000001,65,45,8.051739130434783,8.07,⚠️ Rationalization Candidate
BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2576.03,1890,195,1.675846153846154,1.3629788359788362,⭐ Core Product
